ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
04101,19,8006,18580,1678366
04102,17,2477,12932,1311605
04103,19,4189,16411,649979
04104,9,151,1970,89402
04105,16,1975,10129,257230
04106,18,4834,16979,1271145
04107,14,726,5048,34984
04108,7,114,1927,4067
04109,2,18,422,1174
04110,6,119,1559,51803
04112,5,131,1787,91802
04116,1,11,211,1888
04122,2,8,2,4168
04210,17,3280,15318,577569
04211,1,15,211,10005
04212,2,28,673,19096
04216,4,59,864,2847
04217,16,545,5920,35386
04219,2,29,422,903
04220,8,126,1550,7656
04221,2,25,422,3741
04222,9,248,1719,6313
04224,6,90,1286,21341
04230,1,6,211,101
04231,2,23,642,592
04234,2,20,432,1729
04236,9,289,2820,9727
04237,1,4,1,479
04238,3,74,643,6864
04239,11,296,2842,57927
04240,18,3842,15993,885614
04241,4,51,654,25352
04243,7,75,908,134009
04250,10,234,2181,29844
04252,12,347,3473,17104
04253,4,94,1304,6707
04254,9,194,2200,20430
04255,2,31,652,2048
04256,10,190,2423,18380
04257,9,225,2850,18090
04258,6,193,1956,9150
04259,9,180,1949,8666
04260,13,487,4408,34239
04261,5,74,1095,17165
04263,8,114,1519,7689
04265,2,38,422,12902
04266,2,11,212,1609
04268,14,580,5068,78014
04270,13,502,4144,59315
04271,1,12,211,284
04274,12,356,3274,51372
04275,2,12,212,140
04276,17,502,4578,109946
04280,9,358,3531,22027
04281,16,578,5949,70322
04282,14,480,4366,28827
04284,7,92,1487,3450
04285,2,22,422,986
04286,1,3,1,121
04287,6,163,1716,9630
04289,6,107,1726,6943
04290,3,48,1083,3062
04292,1,12,211,2190
04294,12,293,3483,32500
04330,19,3897,14785,872150
04332,5,79,1766,33796
04333,1,22,211,3489
04336,2,6,2,8730
04338,1,4,1,19966
04341,1,3,1,2394
04342,4,63,634,1180
04343,2,15,422,690
04344,11,287,3272,24604
04345,16,878,6516,148137
04346,6,99,1286,7522
04347,11,442,4406,38243
04348,9,163,1719,10981
04349,6,65,1086,9552
04350,8,177,2578,5205
04351,9,268,3281,18422
04352,7,88,1297,4924
04353,4,82,1345,6386
04354,4,57,634,2454
04355,4,121,1294,6135
04357,10,208,2871,18289
04358,12,269,3243,17834
04359,1,5,1,2651
04360,3,36,423,997
04363,4,63,864,6026
04364,16,603,5049,63034
04401,19,7196,19524,1508822
04402,7,147,2052,86079
04406,3,36,633,400
04410,3,30,213,2520
04411,4,84,854,2466
04412,16,1444,10381,262809
04414,4,54,654,2422
04415,1,3,1,394
04416,13,429,4344,24528
04417,1,8,211,46
04418,4,69,844,3994
04419,6,152,1706,4966
04420,1,9,221,2833
04421,4,87,1074,3342
04422,5,72,1065,4500
04424,5,95,1085,5019
04426,15,546,5290,79321
04427,9,161,1960,6861
04428,7,159,1758,8513
04429,12,396,4144,22902
04430,5,69,865,21080
04431,1,3,1,414
04434,4,61,844,4472
04435,3,28,423,601
04438,4,65,854,1547
04441,9,339,3060,19189
04442,3,40,643,2725
04443,9,153,2379,33974
04444,16,813,6601,83691
04448,5,67,1065,3592
04449,2,34,882,1838
04450,2,28,422,2342
04451,1,7,211,1497
04453,1,13,211,301
04455,2,39,422,4932
04456,5,132,1515,4896
04457,14,770,6179,72402
04459,1,17,211,4012
04460,5,69,1095,4849
04461,6,117,1327,10438
04462,16,465,5019,26620
04463,8,151,1748,19010
04464,3,33,423,1025
04468,15,664,6191,63733
04469,2,28,422,7317
04471,2,21,642,1023
04472,7,121,1728,7413
04473,13,459,5088,41895
04474,10,249,2140,15605
04475,1,8,211,401
04476,4,71,854,2092
04478,3,40,423,2162
04479,3,41,653,6594
04481,2,30,422,2530
04485,1,4,1,413
04487,2,26,422,619
04488,3,38,433,1984
04489,2,13,212,32387
04490,1,6,211,129
04493,6,104,1286,5266
04495,2,22,422,4083
04496,9,213,2620,14835
04497,1,6,211,124
04530,15,1327,7824,477383
04535,2,36,422,954
04537,12,391,3463,25654
04538,15,732,5438,47190
04539,7,165,1917,4758
04543,13,801,6020,94796
04544,7,141,1277,12728
04547,7,198,1057,4536
04548,7,105,1287,5599
04551,4,63,854,3742
04553,12,325,3033,32047
04554,6,148,1496,5703
04555,12,209,2603,11908
04556,10,178,2150,8018
04558,3,34,423,1418
04562,8,162,1718,6475
04563,5,106,1065,3351
04564,4,71,854,6536
04565,1,3,1,679
04568,4,44,854,2155
04571,2,22,422,1038
04572,15,540,4315,25641
04573,4,60,854,1517
04574,5,85,1085,4203
04575,1,9,211,1057
04576,5,84,1086,5417
04578,14,552,5247,36217
04579,10,262,2601,25302
04605,17,2430,11212,247968
04606,5,90,1275,1966
04607,4,88,854,4998
04609,17,1454,5922,226390
04611,3,57,633,3202
04612,5,60,1065,2855
04613,2,42,422,1181
04614,15,527,4776,46308
04616,7,106,1517,8084
04617,2,76,862,4177
04619,12,463,4856,49057
04622,4,77,1314,8113
04623,5,84,1336,7599
04624,2,21,422,556
04625,2,24,422,991
04626,2,30,422,788
04627,9,269,2379,11136
04628,2,23,212,1016
04629,1,3,1,320
04630,4,74,854,9290
04631,7,128,1738,8955
04634,6,97,1276,4057
04640,9,240,2400,18389
04642,1,9,211,1292
04643,4,69,874,4073
04644,3,31,423,2255
04645,1,8,211,380
04646,2,53,422,1290
04648,3,41,633,2134
04649,10,159,1960,6244
04650,2,18,422,262
04652,4,86,644,4918
04653,3,60,633,1521
04654,12,499,5118,66298
04655,3,35,423,8195
04657,1,6,211,54
04658,9,195,2599,11376
04660,11,171,1941,9156
04662,10,266,2800,12980
04664,5,63,845,2147
04666,5,85,845,2412
04667,3,41,433,2271
04668,5,67,1106,4540
04669,2,26,422,4410
04671,1,3,1,535
04673,2,6,2,318
04674,4,51,634,1886
04675,6,68,866,6116
04676,4,90,854,2897
04677,1,9,211,1434
04679,15,546,4756,32527
04680,6,84,1506,3456
04681,10,270,3031,16997
04683,1,10,211,822
04684,3,60,633,3780
04685,3,39,423,987
04691,1,16,211,2186
04693,5,71,1075,4543
04694,9,141,2190,50996
04730,15,1202,7992,112106
04732,9,168,2390,21319
04733,1,12,211,496
04734,2,24,212,1574
04735,1,9,211,965
04736,16,929,6663,99446
04739,4,102,1304,7895
04740,4,49,644,31691
04742,10,181,2401,14998
04743,16,851,6201,71875
04744,2,16,422,2139
04745,5,81,1085,3599
04747,8,107,1298,4257
04750,5,79,875,11447
04756,12,335,3295,70591
04757,7,124,1077,5871
04758,9,182,2661,26413
04760,2,26,422,538
04761,3,47,633,11193
04762,2,19,422,462
04763,2,15,212,3359
04765,8,161,1938,8270
04768,2,25,212,4022
04769,18,1621,10741,227138
04772,4,51,1084,5747
04773,2,26,422,2133
04774,4,77,1074,3112
04776,4,90,1084,2831
04777,1,11,211,729
04779,1,10,211,798
04780,1,13,211,902
04781,2,45,422,1052
04783,1,11,211,691
04785,8,148,1728,11054
04786,3,39,423,1745
04787,1,3,1,645
04841,17,1653,10740,236265
04843,15,1195,7270,85235
04847,7,144,1727,6434
04848,7,125,1297,5410
04849,10,356,3031,18374
04851,2,26,422,387
04852,2,34,422,1372
04853,8,140,2148,4551
04854,8,214,1508,8803
04855,4,81,1064,1817
04856,14,899,7069,148545
04858,7,133,1748,5753
04859,4,72,634,1854
04860,9,160,1499,6007
04861,12,391,5369,48761
04862,14,350,3475,14369
04863,10,302,2570,8617
04864,10,435,4623,30990
04865,3,35,893,6087
04901,17,2886,12929,514500
04903,4,48,634,4194
04910,5,78,855,4016
04911,4,49,664,4454
04912,2,42,652,5379
04915,17,1579,8466,295583
04917,8,177,1969,40696
04918,4,60,854,2950
04920,5,104,1326,7036
04921,6,83,1066,3820
04922,3,28,653,6688
04923,1,10,211,282
04924,7,98,1297,2979
04925,1,7,211,514
04926,2,18,212,1685
04927,6,127,1506,13786
04928,5,82,1106,5518
04929,4,36,455,10245
04930,12,330,3925,17770
04932,2,31,422,494
04936,4,32,214,2904
04937,14,545,5508,57992
04938,14,1193,7773,121189
04939,2,32,422,999
04941,7,103,1277,3231
04942,3,29,643,1080
04943,7,89,1067,7619
04944,2,25,442,4801
04945,8,212,2660,17479
04947,12,296,3536,28705
04949,6,69,856,3281
04950,14,391,4555,22750
04951,5,58,845,1302
04952,5,96,855,4073
04953,12,467,4678,44930
04955,4,72,1074,3055
04956,3,44,633,4039
04957,12,239,3252,21148
04958,5,77,1095,6959
04961,2,30,422,1465
04962,3,28,423,1154
04963,13,605,5498,79488
04964,5,88,1505,3540
04965,5,141,1065,11272
04966,5,94,855,5911
04967,14,343,3327,88398
04969,6,80,1066,3302
04970,12,379,3263,18264
04971,4,76,1094,3857
04973,4,77,1084,8169
04974,10,248,2621,23949
04975,1,12,441,1229
04976,18,1285,9106,227439
04978,3,58,633,9894
04979,5,57,645,7695
04981,5,70,1275,2812
04982,3,61,1103,9809
04983,7,97,1297,7569
04984,2,18,422,306
04985,3,53,423,3131
04986,6,76,1286,3311
04987,1,12,211,1022
04988,9,172,2410,25246
04989,9,174,1929,8358
04992,1,15,441,915
05001,16,1159,9848,296675
05030,4,86,1064,13464
05031,5,101,845,5949
05032,10,283,3261,36715
05033,11,364,3776,39083
05034,4,43,665,7911
05035,4,56,854,6243
05036,3,38,423,17241
05037,2,30,422,3051
05038,7,111,1748,6423
05039,1,11,211,542
05040,2,25,432,2598
05041,2,20,422,813
05042,1,14,211,2638
05043,8,103,1539,14088
05045,7,178,1507,10857
05046,2,45,642,2723
05047,3,32,433,9139
05048,9,233,1939,9014
05049,1,5,1,853
05050,1,8,211,109
05051,3,59,873,3816
05052,2,15,212,3799
05053,1,20,211,639
05054,1,9,211,360
05055,12,340,3263,31163
05056,4,52,1105,5555
05058,2,21,642,1340
05059,11,203,2822,16860
05060,15,725,6358,95696
05061,2,21,212,2272
05062,1,27,441,2306
05065,6,97,1296,6844
05067,2,21,432,2725
05068,11,239,3293,34541
05069,3,46,873,2609
05070,1,20,211,1050
05071,3,53,853,3137
05072,2,40,422,964
05073,1,7,211,622
05074,1,18,431,844
05075,4,50,424,6368
05076,1,10,211,704
05077,3,52,423,2381
05079,2,35,642,26516
05081,7,88,1538,9767
05083,1,12,211,1116
05086,1,11,211,1200
05088,5,82,1326,12674
05089,14,461,4797,53036
05091,14,800,5957,65933
05101,15,569,4859,89395
05142,3,38,633,10694
05143,13,514,4345,28285
05146,3,40,853,3640
05148,7,225,2387,9943
05149,12,579,5055,48266
05150,6,120,1379,49659
05151,6,116,1486,4211
05152,4,52,634,6211
05153,7,97,1297,4665
05154,4,73,1294,10402
05155,9,162,2001,33784
05156,15,814,7040,109981
05158,11,143,1542,19855
05159,2,26,662,2663
05161,5,84,1295,5233
05201,16,1909,11294,327610
05250,11,373,2822,37711
05251,11,250,2382,16996
05252,3,38,643,4567
05253,7,103,1297,6133
05254,9,184,2159,34208
05255,16,1310,7041,105250
05257,10,168,2191,14882
05261,6,80,1516,3391
05262,9,195,2379,22698
05301,18,2720,13038,420396
05302,3,50,904,43838
05303,1,10,211,980
05304,1,18,431,1544
05340,8,146,1948,7957
05341,2,33,652,1670
05342,1,16,211,8284
05343,3,51,653,4405
05344,2,22,422,6990
05345,9,129,1299,9189
05346,13,408,3664,44318
05350,2,29,432,1489
05351,1,8,211,152
05352,3,34,423,648
05353,6,78,1076,17637
05354,9,145,1939,34422
05355,1,17,431,1083
05356,11,328,3703,24836
05358,1,13,211,695
05359,2,20,212,1183
05360,2,35,642,1248
05361,2,45,862,1501
05362,1,8,211,347
05363,14,436,3746,24330
05401,17,5175,17182,1360224
05402,4,77,1126,19985
05403,17,4136,18129,814479
05404,15,691,6882,165402
05405,4,94,1840,14365
05406,3,60,1113,6957
05407,1,12,211,5567
05408,12,395,3672,22776
05439,2,13,422,32555
05440,6,137,1706,3738
05441,2,19,422,490
05442,1,10,211,500
05443,17,716,6068,37229
05444,7,144,1507,8343
05445,12,396,3002,16422
05446,17,2051,11737,402756
05447,1,3,1,176
05448,3,61,853,2002
05450,13,381,4386,37708
05451,4,46,644,2783
05452,17,2361,11491,551097
05453,1,12,211,9114
05454,11,293,3315,32623
05455,3,54,853,1667
05456,6,111,1537,12379
05457,4,55,1084,2247
05458,9,152,1929,9523
05459,3,51,643,2819
05460,1,5,1,5947
05461,12,467,3485,43069
05462,4,119,1294,4444
05463,4,56,844,1274
05464,11,295,3273,31816
05465,12,332,2813,17014
05466,1,11,211,2541
05468,15,950,6860,157581
05469,3,49,873,2630
05470,4,40,634,2229
05471,3,56,883,2415
05472,9,213,1959,26778
05473,6,91,1276,3390
05474,6,82,1076,4068
05476,6,116,1347,13250
05477,13,513,3956,56632
05478,16,1787,9911,345101
05481,1,14,211,819
05482,15,1151,8243,132904
05483,3,35,423,2588
05485,1,3,1,9296
05486,8,183,2588,8727
05487,6,103,1296,5402
05488,12,527,4416,51157
05489,6,197,1936,6401
05490,1,9,211,928
05491,14,679,5455,104890
05492,2,30,422,408
05494,5,87,1065,7519
05495,17,2744,14292,552810
05601,7,136,1549,19589
05602,17,2486,12166,413319
05604,2,20,422,106962
05633,1,3,1,3434
05640,1,3,1,774
05641,16,2277,11218,249316
05647,5,64,875,29782
05648,1,11,211,2159
05649,5,73,1295,5332
05650,2,31,422,576
05651,9,204,2190,18108
05652,2,21,422,793
05653,1,4,1,490
05654,1,7,1,5170
05655,8,217,2379,8208
05656,11,328,3313,21492
05657,1,15,211,342
05658,5,74,1065,1413
05660,7,164,1717,8889
05661,16,1133,8507,159998
05663,11,329,3283,83631
05667,7,143,1538,18991
05669,3,41,633,1242
05670,3,52,1104,13707
05672,16,1436,9815,139620
05673,15,772,6139,73399
05674,10,222,2411,10983
05675,2,46,422,593
05676,15,789,7121,132684
05677,9,216,2610,19448
05678,2,17,212,4581
05679,9,161,1750,13383
05680,3,72,643,4351
05681,1,17,211,1963
05682,3,48,633,2133
05701,18,3824,13547,642705
05702,5,49,445,13243
05730,3,32,633,994
05731,1,11,211,1187
05732,4,102,1765,8660
05733,13,482,4596,33207
05734,3,56,653,2701
05735,10,314,3051,22508
05736,5,69,1095,4706
05737,4,52,634,4523
05738,5,82,1065,5228
05739,5,71,645,8820
05740,2,36,642,4412
05742,3,25,633,613
05743,12,330,3693,15140
05744,2,42,422,21004
05745,1,3,1,6419
05747,2,24,422,540
05748,1,15,211,1117
05750,1,18,431,2267
05751,12,541,4195,45333
05753,18,1685,10312,320791
05757,3,42,643,1722
05758,6,78,1097,4404
05759,10,224,2452,37487
05760,4,71,1304,5486
05761,5,93,1065,3499
05762,4,51,874,3887
05763,8,229,2599,11012
05764,10,321,2611,25706
05765,5,69,1085,3880
05766,4,51,644,1654
05767,7,135,1957,7003
05768,2,28,422,2293
05769,5,111,1075,5785
05770,6,112,1086,12681
05772,1,21,211,2989
05773,5,137,1766,8119
05774,3,57,853,1308
05775,4,46,644,8157
05776,2,20,422,919
05777,9,244,2830,20207
05778,3,30,433,10889
05819,16,1426,8927,214849
05820,2,21,422,522
05821,5,70,1095,6079
05822,9,189,2610,13918
05824,2,31,652,2447
05825,2,22,212,3214
05826,5,54,845,2334
05827,2,35,664,5774
05828,9,187,1970,9621
05829,13,364,3808,52858
05830,4,59,634,9094
05832,6,97,1296,6013
05833,1,3,1,790
05836,6,72,1076,4330
05837,1,11,211,703
05838,1,3,1,296
05839,2,43,422,2982
05840,1,3,1,1207
05841,6,65,887,4898
05842,1,26,211,4094
05843,15,387,3717,22399
05845,4,68,644,4390
05846,8,117,1508,4943
05847,3,45,633,646
05848,1,3,1,1291
05849,1,4,1,3548
05850,1,10,231,10573
05851,14,649,6389,50424
05853,1,9,211,1229
05855,16,1035,8204,138719
05857,4,78,1064,2167
05858,1,3,1,440
05859,6,108,1296,29406
05860,9,158,1729,21425
05862,1,12,211,545
05863,1,3,1,2147
05866,1,7,211,499
05867,2,22,422,554
05868,2,47,642,4024
05871,4,51,634,2249
05872,1,19,211,914
05873,2,24,422,748
05874,1,14,211,1266
05875,1,5,1,1382
05903,4,52,434,1855
05905,1,11,211,285
05906,2,31,422,1596
05907,1,14,211,128
06001,17,2379,10100,354752
06002,17,2764,14837,1067224
06010,17,4417,14564,1310199
06011,6,73,1119,51635
06013,12,446,3264,20207
06016,8,227,2148,13547
06018,14,446,4647,81357
06019,15,1256,8180,95014
06020,1,11,221,1401
06021,2,40,422,2670
06022,3,44,643,11515
06023,11,249,3094,59766
06024,3,33,443,5755
06025,1,3,1,4066
06026,14,631,6902,189726
06027,3,63,643,2208
06029,15,1029,7124,118677
06030,2,12,212,3071
06031,6,95,887,13705
06032,17,3982,17513,1915043
06033,17,4310,15299,946324
06034,1,28,452,10278
06035,12,648,5935,55348
06037,17,2174,11296,608929
06039,12,295,3736,54068
06040,17,3768,13578,611181
06041,2,8,2,11805
06042,16,1714,12309,436413
06043,11,298,2644,62758
06045,6,65,907,26479
06050,8,165,1780,118855
06051,17,1896,10393,390520
06052,10,507,4244,187915
06053,16,1311,8977,283304
06057,13,397,3674,48784
06058,8,161,2169,10617
06059,1,7,211,362
06060,4,73,844,4332
06061,1,20,211,1565
06062,18,2205,11986,460290
06063,8,150,1749,15365
06064,1,11,211,14809
06065,1,20,431,3594
06066,17,2322,10811,272553
06067,17,3105,15878,1031399
06068,10,174,2171,34629
06069,11,437,3471,55535
06070,16,1619,8687,271716
06071,14,627,4158,56619
06072,3,30,433,797
06073,12,289,3253,18044
06074,17,3306,14862,732104
06075,2,8,2,24694
06076,15,759,6683,117942
06078,16,806,7491,124744
06080,1,3,1,4031
06081,3,42,643,3005
06082,17,3109,13161,806915
06083,3,31,433,33832
06084,15,906,6441,192919
06085,15,525,5059,59251
06088,17,1201,9229,293372
06089,10,312,3134,408170
06090,2,21,422,859
06091,1,5,1,11513
06092,9,246,3125,25843
06093,5,101,1275,7381
06094,1,9,211,883
06095,18,2927,16553,1762550
06096,17,1489,11318,790387
06098,16,912,6632,101451
06101,2,42,652,11217
06102,3,251,3032,516611
06103,17,2686,13305,2489890
06105,14,1508,8441,689061
06106,18,3466,12929,1048056
06107,15,2597,10338,347446
06108,18,3148,15784,999972
06109,17,2339,11705,391055
06110,17,1909,12459,412338
06111,18,3401,14345,673773
06112,14,546,4166,90696
06114,17,2052,12572,407345
06115,3,33,705,887023
06117,16,916,7860,250396
06118,18,1041,7345,1511558
06119,14,1004,6713,104550
06120,15,997,8336,253966
06126,1,3,1,2002
06127,2,23,422,13315
06128,1,16,441,15408
06129,2,17,422,627
06131,2,17,432,8265
06133,1,6,1,50675
06134,1,4,1,1967
06137,1,10,211,781
06141,1,4,1,54055
06143,2,12,212,6900
06152,2,38,1092,537510
06155,2,8,2,4688
06156,3,47,643,1293169
06183,2,9,2,895180
06226,15,1350,8487,209024
06231,7,91,1297,6299
06232,9,162,1960,9587
06234,13,450,5307,43684
06235,6,101,1066,4628
06237,12,338,3683,27653
06238,13,521,4155,29865
06239,12,680,5538,87254
06241,14,661,7185,223976
06242,5,89,1295,31272
06243,1,17,211,947
06244,1,4,1,547
06247,3,40,853,1806
06248,10,392,4622,27239
06249,12,297,3473,18489
06250,12,351,3294,61391
06251,1,4,1,917
06254,10,264,3063,52047
06255,9,187,2830,10918
06256,12,250,3356,64791
06258,6,56,1128,34893
06259,11,292,3052,25808
06260,14,1169,8528,231153
06262,2,17,432,2694
06263,1,3,1,38287
06264,2,21,432,2151
06266,5,65,1316,11011
06267,2,23,422,2386
06268,14,722,6200,60408
06269,4,33,455,33341
06277,11,234,2601,32979
06278,9,181,2389,13886
06279,13,300,3935,49310
06280,4,48,644,19943
06281,12,297,2675,61290
06282,1,15,211,3009
06320,17,2807,11275,679052
06330,5,112,1546,9956
06331,8,189,2399,10092
06332,6,94,1568,6127
06333,14,623,5707,49838
06334,11,223,2705,45807
06335,10,336,3534,27116
06336,2,13,212,9709
06338,5,316,3244,259586
06339,11,270,3103,30485
06340,16,2388,11063,1894636
06349,2,63,872,9996
06351,14,829,7354,73326
06353,3,51,894,17324
06354,7,187,2628,18635
06355,16,1843,9869,212020
06357,16,989,6850,74606
06359,10,392,3522,65627
06360,17,3017,13171,563360
06365,8,226,2169,14701
06370,12,262,2812,15558
06371,16,1037,6179,108925
06372,3,30,633,619
06373,1,9,211,554
06374,14,688,7644,98841
06375,5,110,1525,12688
06377,4,72,844,4420
06378,15,632,5468,54827
06379,13,691,5234,108919
06380,6,149,1757,34212
06382,16,845,7135,356070
06383,1,5,1,10244
06384,6,102,1506,3818
06385,17,2089,10435,483357
06387,3,32,423,13838
06388,1,6,1,2647
06389,2,19,442,29491
06390,9,139,1960,15858
06401,14,984,7311,93636
06403,12,325,3485,40644
06405,18,3917,14513,633939
06409,10,229,3092,40763
06410,17,2807,13307,682244
06412,12,403,4440,100142
06413,16,1514,9608,134136
06414,2,13,212,4085
06415,15,1263,7554,137553
06416,16,1590,11356,316632
06417,13,428,3914,35416
06418,14,932,7414,176083
06419,10,400,3942,30674
06420,10,249,3021,24706
06422,14,535,5276,89336
06423,11,263,3272,29198
06424,15,663,5498,55764
06426,15,740,5951,127569
06437,16,2555,11955,387730
06438,8,195,2378,12634
06439,2,11,212,1989
06440,1,10,211,1193
06441,11,308,3252,17726
06442,7,134,1758,13519
06443,16,1980,9618,230124
06444,4,66,844,1484
06447,13,491,4397,63034
06450,17,2961,15101,767042
06451,15,1298,8506,213012
06455,12,347,4197,83319
06456,1,10,211,156
06457,18,4280,15999,1480972
06459,2,23,422,100447
06460,18,6321,15467,939963
06461,16,655,6842,307604
06467,8,171,2492,26002
06468,16,2028,10097,225645
06469,8,187,2430,14329
06470,17,1812,10037,217769
06471,15,689,6732,95006
06472,13,398,3704,86829
06473,17,3854,16034,749252
06475,16,2097,10823,257798
06477,18,2281,12922,513970
06478,15,1156,9426,183772
06479,15,897,6462,136786
06480,15,839,6850,83833
06481,3,61,1073,28333
06482,13,581,4397,86618
06483,16,1210,8496,178711
06484,17,4472,19117,2048659
06488,17,1935,10321,347237
06489,17,3271,12889,545493
06491,1,3,1,915
06492,17,5304,18596,1696225
06498,13,805,5769,192153
06501,1,4,1,3099
06504,1,3,1,81182
06510,16,2385,10432,1918281
06511,17,4445,15775,2869934
06512,16,1889,11241,261535
06513,17,1630,10392,287862
06514,17,2164,12142,232073
06515,14,899,7154,96506
06516,15,3195,12708,669841
06517,15,1017,8986,201828
06518,15,2030,9847,407840
06519,13,794,6123,142674
06520,1,19,431,13032
06524,13,440,3894,28848
06525,16,1047,7846,172737
06530,1,7,211,1449
06534,1,4,1,1911
06601,3,32,454,46495
06602,1,4,1,6953
06604,17,2462,13127,720778
06605,15,1355,10319,199934
06606,16,2304,10591,383335
06607,11,530,4676,83512
06608,14,490,4608,63237
06610,14,1150,7373,470475
06611,17,3609,15077,712963
06612,12,477,3463,30265
06614,16,2075,10353,1171189
