ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
85172,2,6,2,0
85173,3,15,213,0
85193,3,9,3,0
85194,10,67,1364,0
85201,83,1396,18541,0
85202,76,1393,18564,0
85203,63,1183,17347,0
85204,87,1753,23270,0
85205,71,1295,17707,0
85206,77,1939,24300,0
85207,64,1068,12245,0
85208,32,382,6318,0
85209,62,925,12156,0
85210,98,2104,30135,0
85212,57,801,12292,0
85213,52,968,11443,0
85215,71,959,14702,0
85224,81,2013,23637,0
85225,105,2069,26658,0
85226,116,2587,32509,0
85233,86,1940,26772,0
85234,79,2072,21220,0
85236,3,30,684,0
85246,1,6,211,0
85248,65,1174,15212,0
85249,63,1264,14855,0
85250,58,1067,12803,0
85251,113,4370,41189,0
85252,2,9,212,0
85253,62,1413,15692,0
85254,109,3909,37654,0
85255,96,3175,29753,0
85256,8,53,689,0
85257,66,911,13911,0
85258,91,3092,29366,0
85259,55,979,11808,0
85260,135,6223,61038,0
85261,3,16,213,0
85262,45,648,9890,0
85263,2,13,212,0
85266,32,393,5952,0
85268,66,1031,13948,0
85275,1,6,211,0
85277,2,9,212,0
85281,151,4080,53486,0
85282,132,3725,45672,0
85283,96,1829,24621,0
85284,88,1791,21490,0
85286,76,1448,17916,0
85287,1,3,1,0
85295,62,1463,16599,0
85296,73,1879,21593,0
85297,63,1169,14981,0
85298,45,774,9626,0
85299,1,6,211,0
85301,79,1384,20233,0
85302,42,521,8601,0
85303,23,273,4408,0
85304,28,337,5569,0
85305,27,400,6035,0
85306,49,804,11157,0
85307,16,96,1977,0
85308,100,3333,35524,0
85309,1,12,211,0
85310,36,518,7780,0
85318,2,7,2,0
85321,4,25,424,0
85323,53,635,10593,0
85324,4,13,4,0
85326,48,651,9602,0
85327,2,11,212,0
85331,63,1402,15149,0
85334,1,3,1,0
85335,25,212,3667,0
85337,5,28,476,0
85338,74,1215,18329,0
85339,39,431,5853,0
85340,44,616,9256,0
85342,1,6,211,0
85344,27,220,4328,0
85345,72,1133,18485,0
85346,7,58,1548,0
85347,1,3,1,0
85348,3,12,213,0
85349,27,263,4800,0
85350,17,136,3037,0
85351,42,638,9047,0
85353,41,383,6542,0
85354,3,21,443,0
85355,12,116,2762,0
85356,3,20,423,0
85358,2,10,222,0
85360,1,3,1,0
85361,5,37,635,0
85363,8,51,1078,0
85364,90,2480,31321,0
85365,91,1464,23418,0
85366,3,17,423,0
85367,26,233,4097,0
85369,2,28,432,0
85373,20,179,3180,0
85374,59,1192,14110,0
85375,32,461,7006,0
85377,29,235,3829,0
85378,15,92,1735,0
85379,40,507,6231,0
85381,57,1098,15266,0
85382,71,1390,18556,0
85383,63,1581,17478,0
85387,8,77,1278,0
85388,24,260,4117,0
85390,36,316,5198,0
85392,35,537,7619,0
85395,45,678,9233,0
85396,18,181,3188,0
85501,23,221,3504,0
85502,1,12,211,0
85533,1,3,1,0
85534,1,7,211,0
85539,2,9,2,0
85540,2,11,212,0
85541,55,842,11246,0
85543,3,16,433,0
85544,3,33,853,0
85546,43,399,7206,0
85547,1,3,1,0
85548,1,6,211,0
85552,10,72,1531,0
85602,24,195,3935,0
85603,19,195,3900,0
85607,23,239,5517,0
85611,1,7,211,0
85613,5,91,1829,0
85614,43,492,8096,0
85615,7,44,637,0
85616,3,20,633,0
85618,1,3,1,0
85621,63,1049,16283,0
85622,7,46,637,0
85623,3,14,223,0
85624,3,13,213,0
85625,1,6,211,0
85628,5,37,635,0
85629,17,224,4308,0
85631,3,15,423,0
85635,75,1343,19176,0
85636,2,13,422,0
85637,6,25,426,0
85638,5,42,665,0
85641,21,186,3412,0
85643,18,122,2548,0
85645,1,3,1,0
85646,7,63,1287,0
85648,18,300,4602,0
85650,15,121,1925,0
85653,23,171,3463,0
85658,11,87,1302,0
85701,51,909,9879,0
85704,77,1938,23280,0
85705,125,3040,42441,0
85706,72,827,13271,0
85707,2,29,422,0
85709,1,4,1,0
85710,78,1789,23195,0
85711,95,2437,33345,0
85712,91,2499,30607,0
85713,87,1297,21499,0
85714,74,719,10842,0
85715,55,930,12954,0
85716,75,1430,17742,0
85718,69,1757,19050,0
85719,101,2066,29961,0
85730,35,476,7397,0
85731,1,8,211,0
85733,1,3,1,0
85735,4,26,424,0
85736,2,7,2,0
85737,44,685,9809,0
85739,27,275,5597,0
85741,75,1413,18718,0
85742,33,462,7124,0
85743,54,593,8876,0
85745,73,958,14852,0
85746,30,386,6195,0
85747,36,397,6037,0
85748,30,288,4311,0
85749,34,510,7106,0
85750,36,557,6847,0
85751,1,6,211,0
85755,27,340,6258,0
85756,24,137,1125,0
85757,2,11,212,0
85901,58,776,11853,0
85902,2,6,2,0
85920,2,15,432,0
85925,6,28,426,0
85928,2,7,2,0
85929,22,254,4062,0
85933,5,30,845,0
85935,24,216,4115,0
85936,4,20,424,0
85937,21,156,3231,0
85938,6,34,636,0
85939,11,72,1291,0
85940,1,3,1,0
85941,2,11,212,0
86001,96,2448,28232,0
86002,1,3,1,0
86004,98,1854,24372,0
86005,12,91,1902,0
86011,1,64,902,0
86015,1,4,1,0
86017,1,6,211,0
86021,5,42,845,0
86023,5,40,708,0
86024,1,3,1,0
86025,13,136,3125,0
86032,1,3,1,0
86033,3,21,454,0
86040,25,285,4861,0
86045,7,50,1118,0
86046,15,208,3779,0
86047,20,151,2662,0
86301,95,1918,26512,0
86302,2,6,2,0
86303,53,786,11226,0
86305,61,952,12354,0
86312,1,3,1,0
86314,77,1305,16867,0
86315,10,70,1270,0
86320,1,4,1,0
86321,1,3,1,0
86322,31,274,4783,0
86323,36,442,7757,0
86324,6,45,846,0
86325,10,104,2140,0
86326,63,925,14395,0
86327,15,129,1905,0
86329,1,3,1,0
86331,6,47,1327,0
86333,4,13,4,0
86334,4,28,634,0
86335,4,23,634,0
86336,66,1327,17362,0
86337,3,25,454,0
86339,1,3,1,0
86351,18,199,3418,0
86401,64,843,13723,0
86403,90,1708,22979,0
86404,27,278,4308,0
86405,1,6,211,0
86406,29,421,4710,0
86409,42,404,5863,0
86413,5,25,445,0
86426,29,267,5010,0
86429,10,65,1510,0
86430,1,6,242,0
86432,2,12,422,0
86440,6,27,436,0
86442,53,831,13327,0
86444,1,3,1,0
86445,1,3,1,0
86503,2,14,232,0
86505,1,7,221,0
86514,1,3,1,0
86515,3,12,3,0
87001,1,3,1,0
87002,40,324,5892,0
87004,26,206,3319,0
87008,9,63,1089,0
87010,2,9,212,0
87013,4,30,654,0
87015,20,161,3221,0
87020,24,225,4785,0
87021,6,23,6,0
87025,1,3,1,0
87031,50,720,11742,0
87035,17,110,2198,0
87036,2,9,212,0
87042,4,30,634,0
87043,9,72,1479,0
87047,7,51,1267,0
87048,24,210,3415,0
87059,16,132,2116,0
87068,9,66,1510,0
87101,2,35,652,0
87102,100,2059,24002,0
87104,42,499,7125,0
87105,60,1024,14489,0
87106,69,1175,16290,0
87107,126,2785,41953,0
87108,68,1047,14634,0
87109,129,3363,42911,0
87110,105,3577,41200,0
87111,75,1739,19918,0
87112,73,1469,19873,0
87113,87,1178,19262,0
87114,70,1621,22368,0
87117,5,56,875,0
87120,63,1094,15720,0
87121,46,717,11485,0
87122,33,518,7126,0
87123,63,869,13068,0
87124,71,1424,19291,0
87144,29,297,4103,0
87185,1,6,211,0
87199,1,3,1,0
87301,65,1231,17479,0
87305,2,16,422,0
87317,1,6,211,0
87323,3,15,423,0
87325,1,3,1,0
87327,1,6,211,0
87401,107,2313,32868,0
87402,47,577,9873,0
87410,29,284,5200,0
87413,27,237,5039,0
87415,4,21,444,0
87416,1,13,211,0
87417,8,54,879,0
87420,3,30,684,0
87499,3,36,883,0
87501,83,2230,24423,0
87502,1,3,1,0
87504,2,8,2,0
87505,97,2720,29939,0
87506,27,219,3858,0
87507,92,1638,21161,0
87508,42,459,7232,0
87510,2,9,212,0
87511,1,8,211,0
87513,2,10,212,0
87514,2,17,212,0
87520,5,43,845,0
87522,3,17,423,0
87525,3,24,423,0
87529,9,63,1499,0
87532,41,459,7633,0
87535,1,6,211,0
87537,1,3,1,0
87544,35,443,7638,0
87547,1,4,1,0
87549,1,3,1,0
87552,3,19,423,0
87556,2,13,212,0
87557,7,64,1057,0
87558,8,92,2419,0
87571,68,985,15224,0
87701,36,471,7420,0
87710,9,86,1289,0
87714,1,7,221,0
87740,23,194,3515,0
87747,2,10,212,0
87801,25,198,3466,0
87825,1,6,211,0
87832,1,4,1,0
87901,14,118,2646,0
87935,5,19,215,0
87937,1,4,1,0
87941,1,8,211,0
88001,79,1559,23193,0
88002,3,26,423,0
88003,2,19,222,0
88004,2,14,422,0
88005,82,1182,19546,0
88007,32,323,5603,0
88008,13,62,653,0
88011,55,1141,15206,0
88012,20,249,3640,0
88021,15,74,1316,0
88022,1,6,211,0
88023,1,3,1,0
88029,1,6,211,0
88030,39,450,7013,0
88044,1,6,211,0
88045,8,50,1140,0
88046,4,28,455,0
88047,2,8,2,0
88048,1,3,1,0
88061,54,624,11698,0
88062,1,3,1,0
88063,11,61,861,0
88081,8,50,848,0
88101,79,1424,22559,0
88102,2,16,422,0
88103,2,23,212,0
88119,2,11,212,0
88130,36,361,5667,0
88135,2,9,212,0
88201,81,1378,21184,0
88202,2,25,422,0
88203,38,414,7089,0
88210,57,679,11255,0
88211,3,32,653,0
88220,76,1312,20457,0
88221,1,3,1,0
88230,7,46,1067,0
88231,9,74,1289,0
88240,85,1750,23976,0
88241,7,55,1108,0
88242,8,97,1928,0
88252,6,37,477,0
88255,1,3,1,0
88256,4,23,424,0
88260,27,366,5469,0
88264,1,3,1,0
88267,2,17,422,0
88310,62,1070,17005,0
88312,7,58,1077,0
88316,1,5,1,0
88317,4,24,444,0
88325,1,6,211,0
88330,3,18,213,0
88337,1,6,211,0
88345,46,616,10600,0
88346,4,21,214,0
88352,2,10,212,0
88355,2,11,212,0
88401,20,162,3513,0
88415,5,43,875,0
88426,2,13,422,0
88435,7,61,1359,0
89001,1,3,1,0
89002,29,324,5319,0
89003,2,10,2,0
89005,45,466,7117,0
89007,2,13,422,0
89008,1,3,1,0
89011,58,712,12015,0
89012,58,957,12102,0
89014,102,2361,30460,0
89015,61,937,14438,0
89018,1,7,243,0
89019,8,119,2020,0
89020,1,3,1,0
89021,2,11,212,0
89022,1,6,211,0
89024,1,8,231,0
89027,41,421,6997,0
89028,1,3,1,0
89029,18,191,3805,0
89030,84,1410,24149,0
89031,45,600,9497,0
89032,60,789,13398,0
89033,1,3,1,0
89040,2,7,2,0
89041,2,9,212,0
89044,26,311,4866,0
89048,55,528,8866,0
89049,4,35,864,0
89052,90,2926,27552,0
89054,1,3,1,0
89060,13,97,2343,0
89061,3,10,3,0
89074,87,2274,25986,0
89081,38,292,5459,0
89084,25,214,4378,0
89101,92,2223,25250,0
89102,109,3506,41137,0
89103,118,2630,33427,0
89104,81,1846,27035,0
89106,63,1157,14646,0
89107,67,1176,16785,0
89108,66,1054,13514,0
89109,106,4278,35911,0
89110,51,754,12726,0
89111,6,41,876,0
89113,76,1371,16956,0
89114,1,6,253,0
89115,82,1188,20228,0
89117,99,3293,33493,0
89118,133,4176,56862,0
89119,129,4132,55098,0
89120,96,1805,26081,0
89121,89,1926,24293,0
89122,34,341,5707,0
89123,95,2517,27601,0
89124,2,11,243,0
89126,1,7,211,0
89128,74,1976,21425,0
89129,66,1219,15484,0
89130,66,1127,15826,0
89131,61,947,12705,0
89134,53,917,11246,0
89135,70,1540,17428,0
89136,1,3,1,0
89138,31,359,5711,0
89139,72,1032,14902,0
89141,42,591,9653,0
89142,14,144,3004,0
89143,8,63,1509,0
89144,41,642,8424,0
89145,63,1014,14410,0
89146,89,2304,25757,0
89147,81,1782,19780,0
89148,78,1738,18787,0
89149,59,1021,12686,0
89154,1,3,1,0
89156,12,123,2393,0
89158,6,68,1096,0
89166,8,53,1268,0
89169,58,1229,15073,0
89178,26,329,4937,0
89179,3,33,633,0
89180,1,3,1,0
89183,42,538,8655,0
89191,5,39,425,0
89301,15,122,2646,0
89310,1,3,1,0
89316,1,7,211,0
89402,2,6,2,0
89403,21,150,2834,0
89406,54,590,10605,0
89408,35,323,5627,0
89410,44,570,9735,0
89411,2,9,2,0
89415,2,12,212,0
89419,5,31,645,0
89423,53,532,8854,0
89429,3,9,3,0
89430,1,3,1,0
89431,126,2793,39468,0
89432,1,3,1,0
89433,15,103,1705,0
89434,53,620,10584,0
89436,48,706,9772,0
89439,5,39,908,0
89440,5,46,635,0
89441,17,172,3888,0
89444,3,21,423,0
89445,45,419,6527,0
89447,20,109,1720,0
89448,19,198,3409,0
89449,35,346,5115,0
89450,7,56,1057,0
89451,55,799,10327,0
89460,17,157,2767,0
89496,1,9,211,0
89501,52,1092,13487,0
89502,138,4334,53197,0
89503,58,854,12111,0
89504,1,3,1,0
89506,51,611,9951,0
89508,7,47,847,0
89509,76,1978,22687,0
89510,3,22,633,0
89511,96,2452,31557,0
89512,44,533,9070,0
89513,1,3,1,0
89519,28,303,4980,0
89521,75,1436,15493,0
89523,51,764,11267,0
89557,4,21,486,0
89595,1,3,1,0
89701,87,1415,18248,0
89702,2,9,212,0
89703,38,609,8609,0
89704,5,51,845,0
89705,13,88,1123,0
89706,76,884,13889,0
89801,83,1205,19543,0
89815,16,126,3007,0
89820,5,34,655,0
89825,1,4,1,0
89835,3,24,453,0
89883,4,23,468,0
90001,63,869,14567,0
90002,21,232,4793,0
90003,40,629,8928,0
90004,84,2115,19489,0
90005,70,1243,15256,0
90006,84,2066,23162,0
90007,73,1497,17694,0
90008,38,502,7362,0
90010,102,4743,36110,0
90011,54,1290,14216,0
90012,85,2335,25599,0
90013,83,2612,23052,0
90014,76,3408,23586,0
90015,102,4942,31590,0
90016,72,1073,16349,0
90017,88,3579,36353,0
90018,46,570,8797,0
90019,84,2031,21923,0
90020,70,1545,15495,0
90021,100,3679,23538,0
90022,78,1406,21366,0
90023,77,1363,19171,0
90024,91,4359,27871,0
90025,113,7171,49091,0
90026,81,2420,20633,0
90027,92,2919,23985,0
90028,98,2967,32559,0
90029,58,944,13393,0
90031,62,686,10554,0
90032,44,460,7535,0
90033,53,787,11922,0
90034,93,2294,21940,0
90035,87,2183,22609,0
90036,109,4286,37341,0
90037,44,632,9210,0
90038,78,1676,19931,0
90039,80,1850,15503,0
90040,108,2113,32750,0
90041,74,1314,16482,0
90042,71,1306,15026,0
90043,43,550,8414,0
90044,35,573,8679,0
90045,118,3820,45198,0
90046,103,4275,30676,0
90047,45,558,9990,0
90048,101,4667,35428,0
90049,90,3418,25574,0
90056,24,186,3624,0
90057,67,1179,16544,0
90058,89,2429,26653,0
90059,30,250,4173,0
90061,41,412,7364,0
90062,25,245,4787,0
90063,42,406,7103,0
90064,111,4600,39873,0
90065,87,1342,14421,0
90066,94,2863,24240,0
90067,81,5261,31116,0
90068,54,1685,11846,0
90069,91,4849,33510,0
90070,1,3,1,0
90071,53,2003,20467,0
90077,25,443,5326,0
90079,9,212,2139,0
90089,2,18,453,0
90094,30,392,5434,0
90095,3,29,423,0
90201,86,1495,21568,0
90210,81,4638,30876,0
90211,75,3357,22224,0
90212,80,4370,28683,0
90220,76,1055,13467,0
90221,69,839,13629,0
90222,26,219,3707,0
90230,101,2536,32249,0
90232,91,2104,25099,0
90240,45,868,12351,0
90241,102,2026,28588,0
90242,49,658,9657,0
90245,109,3647,44477,0
90247,81,1248,17188,0
90248,122,2318,33136,0
90249,86,1027,15660,0
90250,108,2110,27869,0
90254,74,1664,19051,0
90255,79,1600,19649,0
90260,50,802,11274,0
90261,1,6,211,0
90262,60,983,15280,0
90263,2,14,212,0
90265,73,1764,19602,0
90266,91,3352,25903,0
90270,25,310,4946,0
90272,63,1539,13284,0
90274,75,1652,17539,0
90275,62,1250,13284,0
90277,93,2539,23515,0
90278,85,1975,20898,0
90280,87,1489,18997,0
90290,26,383,4897,0
90291,87,2769,23067,0
90292,89,2667,23646,0
90293,29,523,6400,0
90301,79,1238,17120,0
90302,42,345,6284,0
90303,35,393,7766,0
90304,34,403,6316,0
90305,16,87,2009,0
90401,95,3567,35139,0
90402,34,693,7905,0
90403,84,2652,21345,0
90404,98,2845,28904,0
90405,102,3220,28785,0
90406,2,24,422,0
90501,120,3090,39692,0
90502,76,1016,16940,0
90503,114,3597,36913,0
90504,72,974,14939,0
90505,121,3901,37280,0
90509,2,8,2,0
90601,64,857,11707,0
90602,49,741,11304,0
90603,42,570,8298,0
90604,29,292,6450,0
90605,60,802,11354,0
90606,44,472,7577,0
90608,1,3,1,0
90620,92,1391,18534,0
90621,91,1605,21744,0
90623,35,444,7209,0
90630,97,1901,24648,0
90631,105,2273,28619,0
90638,94,1583,21386,0
90639,1,9,211,0
90640,99,2173,27819,0
90650,94,1785,22965,0
90660,78,1263,16662,0
90670,142,3752,52621,0
90680,60,687,10532,0
90701,55,1011,12662,0
90703,115,3195,38521,0
90704,20,248,4372,0
90706,83,1896,23417,0
90710,48,596,9991,0
90712,64,1070,14346,0
90713,38,449,7603,0
90714,2,11,243,0
90715,20,196,3851,0
90716,18,174,3039,0
90717,55,827,12970,0
90720,90,1926,23593,0
90723,98,1561,22938,0
90731,86,1391,19146,0
90732,39,519,8212,0
90740,63,1153,15440,0
90742,2,19,453,0
90743,1,3,1,0
90744,66,1008,15685,0
90745,79,1170,16180,0
90746,79,1062,15515,0
90755,84,1049,17851,0
90801,1,3,1,0
90802,93,2171,23949,0
90803,82,1786,18040,0
90804,63,1134,16801,0
90805,75,1166,15611,0
90806,86,1273,17539,0
90807,88,1710,23681,0
90808,70,1098,15387,0
90810,57,571,9085,0
90813,79,1131,15544,0
90814,35,446,7937,0
90815,75,1430,17023,0
90831,6,56,846,0
91001,64,927,11588,0
91006,96,2722,28789,0
91007,85,2336,22445,0
91008,1,7,211,0
91010,62,664,10261,0
91011,58,1277,12633,0
91016,101,1944,24025,0
91020,40,424,6031,0
91024,33,412,7495,0
91030,71,1461,16657,0
91040,40,449,6621,0
91042,49,608,10081,0
91101,94,3750,32962,0
91103,62,875,11782,0
91104,68,1173,14683,0
91105,90,2226,21973,0
91106,67,1391,15391,0
91107,107,2792,33202,0
91108,57,985,12458,0
91109,2,18,422,0
91201,76,1019,14290,0
91202,53,1104,13846,0
91203,83,2312,24641,0
91204,86,1448,18348,0
91205,64,1247,14940,0
91206,60,1069,12956,0
91207,21,286,4051,0
91208,48,875,10509,0
91210,18,407,5655,0
91214,76,1389,16518,0
91222,1,6,211,0
91301,99,2514,27713,0
91302,95,3810,29843,0
91303,82,1839,25436,0
91304,92,1397,19027,0
91306,49,780,12334,0
91307,58,1279,14315,0
91311,140,3539,49786,0
91316,77,2573,22878,0
91320,101,2047,22863,0
91321,69,1215,16315,0
91324,106,2543,29472,0
91325,63,1189,16570,0
91326,59,1034,12622,0
91328,2,10,212,0
91329,1,3,1,0
91330,1,6,231,0
91331,78,1437,23022,0
91335,84,2091,24005,0
91340,82,1110,15279,0
91342,104,1740,23909,0
91343,70,1155,15694,0
91344,83,1991,24750,0
91345,43,617,9547,0
91350,80,1297,16937,0
91351,62,1054,14947,0
91352,113,1965,26999,0
91354,46,624,8308,0
91355,139,4310,49164,0
91356,95,3144,29009,0
91359,1,6,211,0
91360,88,2582,30358,0
91361,86,2732,25896,0
91362,106,3522,35286,0
91364,94,3787,29613,0
91365,1,3,1,0
91367,110,5078,42436,0
91377,27,314,4857,0
91381,48,678,9284,0
91384,37,425,6649,0
91387,45,682,9638,0
91390,28,350,5999,0
91401,77,1737,19203,0
91402,71,1188,16850,0
91403,89,4012,27680,0
91405,92,1696,23597,0
91406,121,2785,36733,0
91409,1,6,211,0
91411,84,1294,16187,0
91413,3,42,633,0
91423,94,3298,25621,0
91426,2,18,422,0
91436,85,6450,28940,0
91501,33,416,5943,0
91502,93,1960,27071,0
91504,83,1146,14962,0
91505,110,3439,30855,0
91506,65,1329,16218,0
91510,1,6,211,0
91521,8,144,1508,0
91522,2,74,902,0
91601,90,1757,19683,0
91602,54,1420,11617,0
91604,98,3194,24288,0
91605,120,2217,33341,0
91606,72,1170,16728,0
91607,63,1460,14805,0
91608,19,301,5231,0
91614,1,6,211,0
91701,52,823,11646,0
91702,91,1327,18320,0
91706,123,2495,33765,0
91708,12,122,1985,0
91709,91,2649,26184,0
91710,142,4734,57197,0
91711,77,1568,17889,0
91722,58,684,10412,0
91723,61,1090,14796,0
91724,60,715,11202,0
91729,2,6,2,0
91730,145,5167,58541,0
91731,101,1833,25310,0
91732,67,915,13883,0
91733,111,3154,34564,0
91737,34,493,8197,0
91739,65,1196,13740,0
91740,65,1101,16657,0
91741,58,920,12740,0
91744,81,1525,23540,0
91745,98,2502,29899,0
91746,85,1594,20885,0
91748,110,4709,41741,0
91750,78,1159,17333,0
91752,74,1003,15503,0
91754,85,2434,24415,0
91755,41,667,8762,0
91761,144,4592,61922,0
91762,83,1418,19001,0
91763,94,1482,22437,0
91764,85,1879,25673,0
91765,89,2665,24560,0
91766,96,1544,23633,0
91767,70,1218,16018,0
91768,73,812,14063,0
91770,96,2394,26508,0
91773,103,1923,26446,0
91775,38,438,6819,0
91776,93,2746,25806,0
91780,74,1507,18169,0
91784,46,574,8828,0
91786,117,3272,38813,0
91789,114,3825,33142,0
91790,74,1518,18639,0
91791,71,1030,14109,0
91792,37,485,6730,0
91801,91,2572,25526,0
91803,80,1247,16414,0
91901,42,570,8623,0
91902,38,518,7991,0
91903,1,7,211,0
91906,1,3,1,0
91910,96,2711,31015,0
91911,111,2432,29809,0
91913,39,429,7070,0
91914,47,659,9983,0
91915,42,621,9378,0
91932,35,388,6206,0
91935,17,143,2557,0
91941,63,1270,16437,0
91942,87,2352,26532,0
91945,43,602,9387,0
91950,102,2271,31929,0
91962,2,14,422,0
91977,60,1144,15760,0
91978,16,129,2366,0
91980,4,17,214,0
92003,22,163,2783,0
92004,8,48,879,0
92007,37,568,7300,0
92008,119,3857,40975,0
92009,84,2179,21054,0
92010,57,798,10329,0
92011,87,1504,16444,0
92014,63,1346,14499,0
92019,57,1128,13820,0
92020,129,3221,41281,0
92021,81,1976,23834,0
92024,115,4703,40731,0
92025,100,3150,37058,0
92026,45,860,9907,0
92027,50,895,11996,0
92028,79,1557,19442,0
92029,103,1650,24388,0
92036,10,89,2171,0
92037,105,4703,36159,0
92040,57,1187,16468,0
92046,1,6,211,0
92054,93,2106,27620,0
92055,11,172,3618,0
92056,90,1736,21081,0
92057,47,643,9080,0
92058,36,403,7419,0
92061,3,12,213,0
92064,118,2793,31806,0
92065,65,1229,15117,0
92067,36,625,7066,0
92069,104,1924,26455,0
92070,1,3,1,0
92071,92,1988,25487,0
92075,71,1547,18456,0
92078,102,2038,24582,0
92081,96,1501,22045,0
92082,42,591,7712,0
92083,65,1258,15573,0
92084,67,1434,16512,0
92085,3,19,423,0
92091,6,56,846,0
92093,3,41,694,0
92101,135,8082,60436,0
92102,62,845,11914,0
92103,87,3104,28389,0
92104,73,1509,17087,0
92105,59,826,12874,0
92106,72,1442,18332,0
92107,59,1046,14924,0
92108,106,4693,45389,0
92109,99,3043,29680,0
92110,116,2793,35911,0
92111,128,3730,43019,0
92113,59,726,10346,0
92114,33,414,5834,0
92115,66,1607,20435,0
92116,53,967,12295,0
92117,85,2118,25191,0
92118,53,1020,12568,0
92119,39,545,7572,0
92120,83,1624,18553,0
92121,141,5532,69056,0
92122,79,2185,26899,0
92123,123,3217,42819,0
92124,41,446,6872,0
92126,117,2837,35217,0
92127,81,2115,23348,0
92128,87,2206,24619,0
92129,56,1159,12741,0
92130,86,3459,25985,0
92131,66,1684,18397,0
92132,2,18,442,0
92134,1,7,211,0
92135,4,79,1094,0
92136,6,85,1106,0
92138,1,6,211,0
92139,15,149,2965,0
92140,1,3,1,0
92145,4,44,665,0
92147,2,20,432,0
92152,2,18,212,0
92154,104,2841,33939,0
92155,2,25,432,0
92173,54,868,14314,0
92182,2,18,453,0
92186,1,4,1,0
92193,2,22,642,0
92198,1,6,211,0
92201,83,1647,21826,0
92202,1,3,1,0
92203,46,628,9099,0
92210,23,234,3715,0
92211,84,1549,22095,0
92220,47,524,8019,0
92223,67,840,13002,0
92225,26,268,5678,0
92227,44,487,8297,0
92230,7,320,3432,0
92231,58,943,13462,0
92233,3,16,423,0
92234,68,1272,16889,0
92235,1,9,211,0
92236,37,459,5839,0
92239,1,7,211,0
92240,33,441,6965,0
92241,7,54,847,0
92242,1,4,1,0
92243,93,1726,25471,0
92244,1,6,211,0
92249,3,26,633,0
92250,7,52,1057,0
92251,32,206,3723,0
92252,14,99,2595,0
92253,75,1416,17006,0
92254,4,42,665,0
92256,3,10,3,0
92257,2,7,2,0
92258,3,13,213,0
92260,89,2699,29666,0
92262,89,1992,24084,0
92263,2,13,212,0
92264,51,740,10250,0
92267,1,8,231,0
92270,56,1112,11142,0
92274,15,104,2395,0
92276,19,235,4265,0
92277,18,197,3509,0
92278,5,25,425,0
92281,2,7,2,0
92283,2,7,2,0
92284,46,614,10220,0
92301,17,128,1968,0
92305,1,3,1,0
92307,52,868,10814,0
92308,41,559,9196,0
92309,3,34,684,0
92310,5,53,425,0
92311,48,720,11717,0
92313,20,159,3220,0
92314,14,214,3194,0
92315,38,551,8473,0
92316,37,502,7885,0
92317,2,15,232,0
92320,18,151,2819,0
92321,1,6,211,0
92324,78,1148,16866,0
92325,12,118,2352,0
92328,2,6,2,0
92335,99,2334,28061,0
92336,73,1426,18582,0
92337,60,921,13678,0
92338,1,3,1,0
92342,3,21,423,0
92344,16,171,2976,0
92345,82,1732,22480,0
92346,54,758,11100,0
92347,1,3,1,0
92350,1,4,1,0
92352,24,236,4305,0
92354,35,486,6129,0
92356,6,21,216,0
92359,7,43,847,0
92363,11,91,1982,0
92365,4,18,424,0
92368,1,3,1,0
92371,15,129,2406,0
92372,4,24,424,0
92373,93,2195,25597,0
92374,87,1419,21709,0
92376,62,1200,15742,0
92377,18,150,3312,0
92378,1,8,211,0
92382,9,66,1519,0
92385,1,4,1,0
92391,3,19,423,0
92392,73,1249,18276,0
92393,1,6,242,0
92394,23,170,2426,0
92395,59,972,13357,0
92397,4,27,444,0
92398,3,21,433,0
92399,67,1302,18086,0
92401,19,201,3721,0
92404,50,704,10105,0
92405,31,277,4992,0
92407,51,658,9735,0
92408,101,1529,24561,0
92410,47,653,10913,0
92411,11,125,2402,0
92415,1,3,1,0
92423,1,8,221,0
92501,76,1146,13553,0
92503,104,2679,34196,0
92504,78,1355,18609,0
92505,63,981,13062,0
92506,72,1934,22765,0
92507,121,2448,37946,0
92508,54,827,10618,0
92509,75,1374,17627,0
92518,6,34,636,0
92521,1,3,1,0
92522,1,6,211,0
92530,79,1179,18986,0
92532,32,368,5865,0
92536,2,16,212,0
92539,5,27,635,0
92543,56,848,11391,0
92544,40,538,8904,0
92545,47,566,9477,0
92548,3,12,213,0
92549,9,110,2170,0
92551,22,183,3063,0
92553,70,1592,22264,0
92555,35,398,6928,0
92557,40,461,7332,0
92561,1,6,211,0
92562,114,3105,36356,0
92563,69,1494,19367,0
92564,1,3,1,0
92567,10,71,1290,0
92570,50,657,9321,0
92571,43,507,8308,0
92581,1,3,1,0
92582,12,123,2393,0
92583,35,377,6036,0
92584,46,689,9119,0
92585,18,166,2118,0
92586,33,332,6274,0
92587,25,366,5786,0
92590,115,2315,31002,0
92591,80,1999,22656,0
92592,85,2033,21982,0
92595,44,742,11016,0
92596,24,311,5115,0
92602,56,985,12163,0
92603,35,610,6868,0
92604,61,1547,16372,0
92606,97,1794,20387,0
92610,49,676,7573,0
92612,93,3887,38149,0
92614,113,4485,51059,0
92615,1,3,1,0
92616,1,12,211,0
92617,17,144,2599,0
92618,135,7127,67614,0
92619,1,3,1,0
92620,79,2114,19457,0
92623,1,3,1,0
92624,21,227,4292,0
92625,52,842,10145,0
