ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
71764,1,8,211,0
71765,1,6,211,0
71801,37,308,5899,0
71802,1,14,211,0
71822,14,98,2144,0
71832,21,164,2832,0
71833,4,26,644,0
71834,1,3,1,0
71836,1,6,211,0
71837,4,20,424,0
71838,1,3,1,0
71846,2,9,212,0
71851,1,3,1,0
71852,19,147,2650,0
71854,68,767,12002,0
71857,11,58,881,0
71860,3,13,213,0
71866,1,7,211,0
71901,94,1153,18203,0
71909,26,302,5847,0
71913,125,2111,29791,0
71921,3,27,213,0
71923,43,462,7827,0
71929,3,15,213,0
71941,1,6,211,0
71943,6,39,656,0
71945,2,6,2,0
71949,2,9,212,0
71950,2,7,2,0
71953,37,383,7810,0
71957,5,29,435,0
71958,5,28,635,0
71959,1,3,1,0
71964,2,8,2,0
71968,4,27,634,0
71998,1,3,1,0
71999,1,9,211,0
72002,20,147,2560,0
72003,1,6,211,0
72004,1,7,211,0
72006,1,6,211,0
72007,4,27,664,0
72010,8,47,669,0
72011,2,6,2,0
72012,26,207,3687,0
72013,1,6,211,0
72015,70,803,12697,0
72016,1,3,1,0
72019,34,395,5626,0
72020,1,6,211,0
72021,13,81,1524,0
72022,49,523,8744,0
72023,64,855,12798,0
72024,7,25,217,0
72029,1,6,211,0
72030,1,3,1,0
72031,17,142,2828,0
72032,120,1642,26167,0
72033,1,4,1,0
72034,66,1157,15925,0
72039,3,10,3,0
72040,2,11,212,0
72042,10,72,1741,0
72046,5,28,425,0
72058,40,360,6702,0
72064,4,15,214,0
72065,5,37,876,0
72067,7,48,1067,0
72076,50,631,10651,0
72081,3,11,3,0
72082,1,3,1,0
72084,1,9,211,0
72086,18,126,3029,0
72088,2,10,212,0
72089,1,8,211,0
72099,4,22,214,0
72101,5,29,425,0
72102,1,3,1,0
72103,10,89,1710,0
72104,45,427,6966,0
72106,4,21,214,0
72110,28,284,5189,0
72112,27,205,3458,0
72113,74,743,10207,0
72114,50,471,8082,0
72116,63,951,14440,0
72117,64,628,9773,0
72118,39,407,7390,0
72120,52,613,10215,0
72121,1,3,1,0
72122,1,8,211,0
72126,6,32,636,0
72127,1,6,211,0
72131,7,36,647,0
72132,2,17,422,0
72135,4,22,424,0
72136,1,6,211,0
72142,3,12,213,0
72143,99,1350,22008,0
72145,1,7,211,0
72150,23,174,3454,0
72153,1,3,1,0
72157,1,8,211,0
72160,41,323,5663,0
72173,9,64,849,0
72176,2,11,212,0
72201,75,1509,18055,0
72202,60,531,7467,0
72203,4,20,424,0
72204,75,683,9429,0
72205,96,1749,20849,0
72206,54,459,7449,0
72207,43,502,8006,0
72209,80,925,16606,0
72210,30,283,5264,0
72211,96,1473,20118,0
72212,58,786,10610,0
72215,1,6,211,0
72216,1,3,1,0
72221,1,4,1,0
72223,66,1099,13274,0
72227,30,329,6314,0
72301,52,592,8985,0
72303,1,8,211,0
72315,45,412,6988,0
72316,1,4,1,0
72324,1,10,211,0
72331,1,3,1,0
72333,1,8,211,0
72335,33,316,5245,0
72342,15,93,1955,0
72348,1,6,211,0
72354,2,10,212,0
72355,1,3,1,0
72360,8,45,858,0
72364,21,191,3954,0
72365,5,19,215,0
72366,4,23,644,0
72370,16,120,2628,0
72372,2,18,422,0
72390,16,114,1977,0
72392,2,6,2,0
72396,35,280,4556,0
72401,151,2791,40920,0
72403,1,3,1,0
72404,52,460,7744,0
72405,1,7,211,0
72411,1,3,1,0
72415,3,9,3,0
72416,3,10,3,0
72417,2,10,232,0
72422,6,50,1066,0
72432,8,51,848,0
72433,1,3,1,0
72434,1,6,211,0
72437,2,13,212,0
72438,1,3,1,0
72442,5,27,435,0
72443,1,6,211,0
72447,1,6,211,0
72450,73,874,13947,0
72451,1,3,1,0
72454,11,71,1081,0
72455,26,220,4117,0
72461,2,10,212,0
72467,1,15,451,0
72469,1,3,1,0
72472,8,63,1068,0
72473,1,6,211,0
72476,14,106,2154,0
72479,3,15,423,0
72501,75,800,12610,0
72503,1,6,211,0
72512,2,16,422,0
72513,8,37,448,0
72519,2,15,442,0
72521,6,38,856,0
72525,1,3,1,0
72529,3,10,3,0
72530,1,3,1,0
72532,1,3,1,0
72542,11,87,1921,0
72543,34,394,6937,0
72554,2,7,2,0
72556,10,54,880,0
72560,19,153,2390,0
72568,1,3,1,0
72572,1,3,1,0
72576,7,47,1057,0
72581,1,3,1,0
72601,80,965,15129,0
72602,1,5,1,0
72611,1,6,211,0
72616,24,194,3485,0
72619,2,12,212,0
72631,5,34,855,0
72632,28,358,5379,0
72634,6,43,1306,0
72635,5,23,215,0
72638,10,40,440,0
72641,3,23,453,0
72644,1,4,1,0
72645,2,16,422,0
72650,6,41,1097,0
72653,80,1118,16524,0
72654,1,8,221,0
72660,1,4,1,0
72661,1,8,211,0
72687,4,35,634,0
72701,97,1624,20844,0
72702,1,8,211,0
72703,124,2206,27914,0
72704,53,544,10020,0
72712,137,2945,32236,0
72713,1,7,211,0
72714,20,182,2591,0
72715,13,93,1753,0
72716,6,997,2050,0
72718,5,31,635,0
72719,12,72,1292,0
72722,3,9,3,0
72727,6,31,846,0
72730,16,129,2587,0
72732,3,37,633,0
72734,8,60,1519,0
72736,8,40,638,0
72740,17,128,3037,0
72741,1,10,211,0
72744,6,26,426,0
72745,35,259,4838,0
72751,7,67,1507,0
72753,5,38,876,0
72756,102,1588,22765,0
72757,1,12,211,0
72758,84,1404,18091,0
72761,52,549,8996,0
72762,102,1229,21255,0
72764,122,1623,25668,0
72765,2,14,222,0
72766,1,3,1,0
72770,1,6,1,0
72774,8,53,1488,0
72801,85,1044,15772,0
72802,52,553,8656,0
72811,2,13,212,0
72821,2,6,2,0
72823,7,54,847,0
72824,2,12,422,0
72830,33,304,5654,0
72833,10,51,850,0
72834,15,105,1945,0
72837,9,55,1269,0
72842,1,6,211,0
72843,2,11,212,0
72846,3,16,423,0
72855,14,96,1965,0
72858,2,12,422,0
72901,95,1128,15631,0
72902,2,18,212,0
72903,96,1576,20868,0
72904,21,150,1982,0
72908,34,242,3277,0
72913,1,4,1,0
72916,23,204,3653,0
72919,2,89,1607,0
72921,23,230,4724,0
72923,8,33,658,0
72927,10,64,881,0
72932,1,3,1,0
72933,7,42,847,0
72936,20,166,2821,0
72937,1,6,211,0
72941,2,9,212,0
72943,2,6,2,0
72944,4,12,4,0
72946,1,3,1,0
72947,4,16,214,0
72949,15,140,3456,0
72951,2,9,212,0
72956,71,767,12468,0
72957,1,8,211,0
72958,7,53,867,0
73002,1,3,1,0
73003,76,924,14420,0
73005,13,134,2834,0
73007,3,15,213,0
73008,50,498,8592,0
73010,28,281,5139,0
73011,1,3,1,0
73012,56,702,10417,0
73013,144,2996,35216,0
73014,4,19,234,0
73015,1,4,1,0
73016,1,6,211,0
73017,3,15,423,0
73018,71,693,10878,0
73020,27,263,4349,0
73023,3,30,423,0
73025,24,238,3594,0
73026,13,107,2543,0
73028,3,27,633,0
73029,1,6,211,0
73030,11,60,1343,0
73034,126,2366,28248,0
73036,44,489,9088,0
73038,1,3,1,0
73040,2,6,2,0
73044,53,559,8614,0
73045,13,116,2594,0
73047,7,66,1539,0
73048,2,13,422,0
73049,8,67,1718,0
73051,5,27,635,0
73052,21,161,2832,0
73054,3,18,423,0
73055,20,142,3230,0
73057,3,14,213,0
73059,4,22,634,0
73062,1,6,211,0
73063,1,6,211,0
73064,50,605,8771,0
73065,26,220,4287,0
73066,3,15,233,0
73067,2,12,212,0
73068,15,113,2375,0
73069,126,2140,28994,0
73070,3,23,433,0
73071,60,804,13056,0
73072,109,1634,22699,0
73075,29,287,4970,0
73077,13,111,1984,0
73078,25,223,3636,0
73080,30,263,4541,0
73082,3,9,3,0
73083,4,29,424,0
73084,5,24,425,0
73086,14,115,1995,0
73089,26,210,4066,0
73093,6,42,856,0
73096,52,499,8026,0
73098,6,39,846,0
73099,122,2060,26631,0
73101,1,3,1,0
73102,60,1444,16007,0
73103,28,485,5711,0
73104,29,341,5588,0
73105,41,362,5704,0
73106,54,570,7848,0
73107,86,845,14733,0
73108,77,597,9387,0
73109,42,516,7814,0
73110,67,901,14917,0
73111,18,140,2609,0
73112,124,2323,29894,0
73114,63,522,9964,0
73115,30,349,5086,0
73116,107,1669,20365,0
73117,6,46,1076,0
73118,99,1642,22243,0
73119,42,435,8454,0
73120,98,1840,21791,0
73121,6,28,456,0
73122,28,249,5000,0
73127,95,855,15204,0
73128,48,379,5784,0
73129,62,601,8850,0
73130,32,384,6975,0
73131,18,129,2368,0
73132,76,805,13201,0
73134,66,803,12655,0
73135,28,175,3290,0
73139,62,820,12329,0
73140,1,8,211,0
73141,9,51,670,0
73142,36,476,6699,0
73145,4,51,685,0
73149,26,172,2877,0
73150,8,38,648,0
73151,1,6,211,0
73159,62,734,12687,0
73160,108,1608,24224,0
73162,49,577,9281,0
73165,11,68,1512,0
73169,1,9,211,0
73170,57,794,12352,0
73172,1,10,211,0
73173,5,19,215,0
73179,28,163,2490,0
73189,1,3,1,0
73301,2,15,212,0
73401,122,1825,26491,0
73402,5,18,5,0
73433,4,22,424,0
73434,1,3,1,0
73435,1,4,1,0
73438,6,42,897,0
73439,10,68,1310,0
73443,4,18,234,0
73446,20,139,2601,0
73448,5,34,645,0
73449,1,3,1,0
73456,1,7,211,0
73459,3,24,464,0
73460,6,54,1076,0
73463,4,39,885,0
73481,5,54,1305,0
73491,2,18,212,0
73501,86,809,12031,0
73502,3,25,423,0
73503,7,45,677,0
73505,76,1126,16275,0
73506,1,8,211,0
73507,26,275,5618,0
73521,45,482,8068,0
73523,1,6,211,0
73526,1,4,1,0
73527,4,19,214,0
73529,7,49,1067,0
73533,77,946,14842,0
73534,2,13,212,0
73538,7,52,1087,0
73541,1,3,1,0
73542,6,37,636,0
73550,1,3,1,0
73554,4,34,644,0
73560,1,3,1,0
73566,1,3,1,0
73568,1,6,211,0
73572,1,6,221,0
73573,2,7,2,0
73601,39,345,5240,0
73620,1,6,211,0
73624,1,8,211,0
73627,1,3,1,0
73628,3,19,423,0
73632,6,54,1286,0
73641,1,3,1,0
73644,59,660,11607,0
73645,2,16,422,0
73647,1,3,1,0
73648,3,23,454,0
73650,1,6,211,0
73651,6,61,1506,0
73654,2,8,2,0
73655,1,6,211,0
73660,1,7,211,0
73662,10,82,1720,0
73663,2,10,243,0
73664,1,3,1,0
73667,1,8,211,0
73669,4,25,634,0
73701,86,836,12820,0
73702,4,15,4,0
73703,79,927,15235,0
73705,2,10,212,0
73717,21,182,3902,0
73724,3,18,423,0
73728,5,32,635,0
73734,1,7,211,0
73737,14,80,1084,0
73741,1,6,211,0
73742,11,130,2664,0
73749,1,7,211,0
73750,23,215,3705,0
73755,2,11,212,0
73759,1,8,211,0
73761,2,11,212,0
73762,5,32,666,0
73763,3,16,213,0
73766,2,13,422,0
73768,3,17,244,0
73772,5,51,1065,0
73773,1,4,1,0
73801,70,777,12363,0
73802,3,22,433,0
73832,2,14,422,0
73834,3,12,213,0
73840,1,3,1,0
73848,3,25,653,0
73852,3,13,213,0
73858,4,20,214,0
73859,4,15,214,0
73860,1,6,211,0
73932,6,49,866,0
73933,3,18,423,0
73938,2,10,212,0
73942,43,373,6945,0
73945,4,18,214,0
73950,1,3,1,0
74002,3,18,423,0
74003,39,332,5201,0
74006,66,813,13843,0
74008,63,692,11458,0
74010,23,182,2814,0
74011,45,475,7736,0
74012,143,2486,35469,0
74013,1,13,211,0
74014,42,453,7744,0
74015,31,221,3713,0
74016,4,22,434,0
74017,82,903,13648,0
74018,1,10,211,0
74019,18,166,3429,0
74020,9,87,1719,0
74021,22,200,4313,0
74023,33,278,4846,0
74029,5,36,425,0
74030,10,82,850,0
74032,1,8,211,0
74033,15,109,1986,0
74035,5,34,425,0
74036,9,59,1059,0
74037,40,496,8673,0
74039,2,12,212,0
74041,4,12,4,0
74044,9,61,1299,0
74047,8,52,1268,0
74048,11,51,651,0
74053,4,19,214,0
74055,91,1281,17921,0
74056,8,67,1089,0
74058,5,29,445,0
74059,12,81,1522,0
74061,1,4,1,0
74063,57,642,9971,0
74066,64,688,11197,0
74067,2,15,422,0
74070,22,194,3473,0
74073,6,44,1056,0
74074,102,1198,16850,0
74075,42,386,6577,0
74076,2,19,453,0
74079,9,71,1509,0
74085,1,10,211,0
74101,2,7,2,0
74103,39,830,8555,0
74104,48,632,8713,0
74105,72,1104,15399,0
74106,15,120,2165,0
74107,54,448,7318,0
74108,2,28,422,0
74110,25,129,2166,0
74112,59,546,8190,0
74114,59,659,11716,0
74115,55,509,9559,0
74116,56,402,6997,0
74117,7,39,678,0
74119,42,599,7457,0
74120,46,467,7839,0
74126,3,18,443,0
74127,12,100,1922,0
74128,17,130,2409,0
74129,35,335,5806,0
74130,1,6,211,0
74131,19,93,1529,0
74132,24,209,3548,0
74133,134,2907,39667,0
74134,25,234,5271,0
74135,105,1635,21778,0
74136,90,1703,21381,0
74137,76,1183,14051,0
74145,127,1318,20913,0
74146,114,1105,19247,0
74147,1,3,1,0
74148,1,4,1,0
74153,1,7,211,0
74169,2,32,694,0
74170,1,8,211,0
74171,1,16,451,0
74172,2,13,212,0
74301,25,249,3736,0
74330,1,9,211,0
74331,14,123,2795,0
74337,4,27,424,0
74338,4,31,634,0
74339,2,7,2,0
74340,1,6,211,0
74342,1,3,1,0
74343,1,11,211,0
74344,56,455,7779,0
74345,1,8,211,0
74346,7,29,217,0
74347,2,9,212,0
74349,3,9,3,0
74350,2,18,212,0
74352,3,24,213,0
74354,43,424,8358,0
74355,1,3,1,0
74361,55,475,6706,0
74362,1,11,211,0
74363,1,6,211,0
74365,3,14,213,0
74369,1,6,211,0
74401,66,755,11507,0
74402,1,3,1,0
74403,59,502,8415,0
74421,4,24,634,0
74426,11,106,1721,0
74427,1,7,211,0
74429,24,238,4525,0
74432,22,184,3883,0
74434,9,60,1339,0
74435,5,30,645,0
74436,5,30,425,0
74437,15,142,3056,0
74441,1,4,1,0
74445,2,12,212,0
74447,37,369,5429,0
74451,2,13,442,0
74455,1,3,1,0
74462,18,129,2168,0
74464,64,736,13317,0
74465,1,9,231,0
74467,21,203,4112,0
74469,2,8,2,0
74501,80,873,13348,0
74502,1,12,431,0
74523,10,73,1290,0
74525,24,181,3255,0
74531,1,3,1,0
74538,4,29,674,0
74554,3,23,433,0
74561,1,3,1,0
74571,3,15,423,0
74578,7,38,857,0
74601,64,624,8937,0
74602,1,3,1,0
74604,18,108,2148,0
74631,16,135,2827,0
74643,1,4,1,0
74647,2,16,422,0
74652,2,9,212,0
74653,6,37,656,0
74701,59,737,12034,0
74702,1,8,211,0
74723,1,3,1,0
74727,1,6,221,0
74728,23,200,3474,0
74729,2,6,2,0
74730,1,9,242,0
74734,1,3,1,0
74740,1,3,1,0
74743,22,211,3285,0
74745,25,211,4148,0
74764,3,19,423,0
74801,50,499,8011,0
74802,4,30,675,0
74804,62,653,11200,0
74818,1,3,1,0
74820,84,1054,15029,0
74821,3,24,213,0
74824,1,6,211,0
74825,2,11,212,0
74832,1,3,1,0
74834,18,111,2169,0
74848,13,86,1503,0
74849,2,10,243,0
74851,6,35,636,0
74855,3,12,3,0
74856,1,11,242,0
74857,4,19,214,0
74859,8,71,1278,0
74860,1,6,211,0
74864,6,53,887,0
74865,3,17,423,0
74866,1,4,1,0
74868,27,240,3668,0
74872,5,31,635,0
74873,4,55,1524,0
74878,1,3,1,0
74880,1,16,451,0
74881,4,19,214,0
74883,2,16,453,0
74884,7,41,637,0
74901,1,9,211,0
74902,4,20,424,0
74932,2,11,222,0
74937,2,12,212,0
74940,1,6,242,0
74946,1,3,1,0
74948,7,45,857,0
74953,40,437,7602,0
74954,8,44,218,0
74955,27,299,5228,0
74956,2,9,212,0
74959,6,41,646,0
74960,11,107,2192,0
74962,4,17,214,0
74963,1,3,1,0
74965,4,19,214,0
74966,3,23,423,0
75001,139,2509,35267,0
75002,107,1611,21234,0
75006,198,3276,48471,0
75007,118,1800,23757,0
75009,20,249,4562,0
75010,65,880,11689,0
75013,109,2264,26723,0
75015,1,6,211,0
75019,110,2138,24010,0
75020,54,610,10470,0
75021,7,37,427,0
75022,53,822,10377,0
75023,84,1529,19605,0
75024,142,3708,39261,0
75025,59,1064,11770,0
75027,1,6,211,0
75028,97,1828,22365,0
75032,76,1070,13893,0
75033,68,1018,13634,0
75034,169,4794,52455,0
75035,78,1835,18724,0
75036,13,159,2533,0
75038,84,1623,20763,0
75039,78,1577,20926,0
75040,94,1354,20688,0
75041,102,1205,17292,0
75042,84,1057,15228,0
75043,64,981,14706,0
75044,48,574,9520,0
75048,28,287,5012,0
75049,1,7,211,0
75050,139,1704,26300,0
75051,61,751,12156,0
75052,88,1367,19948,0
75053,1,8,211,0
75054,8,59,1478,0
75056,90,1464,17827,0
75057,81,921,13603,0
75058,2,12,422,0
75060,58,622,10813,0
75061,91,1261,18999,0
75062,121,2169,29461,0
75063,135,2771,30049,0
75065,20,169,3471,0
75067,134,2083,29890,0
75068,47,628,8861,0
75069,122,1687,23030,0
75070,136,2593,31938,0
75071,90,1299,17166,0
75072,15,188,3395,0
75074,157,2961,40013,0
75075,123,2194,27403,0
75076,16,106,2336,0
75077,65,862,11280,0
75078,54,666,9499,0
75080,129,3084,35569,0
75081,150,2671,40341,0
75082,48,897,11251,0
75083,1,9,211,0
75086,2,15,422,0
75087,101,1663,21543,0
75088,59,805,12364,0
75089,28,239,5180,0
75090,85,1017,14014,0
75091,1,3,1,0
75092,34,415,6357,0
75093,151,4583,50424,0
75094,37,590,7300,0
75097,1,6,211,0
75098,82,1095,16602,0
75103,35,349,6756,0
75104,77,954,14958,0
75106,1,4,1,0
75109,5,31,466,0
75110,72,852,13632,0
75114,6,32,646,0
75115,72,985,16274,0
75116,40,511,8073,0
75117,2,7,2,0
75119,65,622,10019,0
75120,1,4,1,0
75123,1,6,211,0
75124,1,3,1,0
75125,4,27,444,0
75126,70,840,12544,0
75134,17,94,1098,0
75135,10,73,1700,0
75137,34,290,5435,0
75140,9,61,1499,0
75141,9,44,439,0
75142,30,325,6312,0
75143,15,149,2616,0
75144,2,6,2,0
75146,22,236,4565,0
75147,12,117,2423,0
75148,6,40,656,0
75149,73,956,14461,0
75150,100,1851,25019,0
75151,1,7,211,0
75152,4,17,214,0
75154,48,588,9539,0
75155,1,6,221,0
75156,26,212,3887,0
75158,3,12,213,0
75159,26,206,3718,0
75160,69,723,10892,0
75161,2,14,422,0
75165,92,1234,17750,0
75166,6,35,866,0
75167,12,61,852,0
75168,2,21,422,0
75169,15,147,3266,0
75172,4,18,4,0
75173,8,39,848,0
75180,30,329,5241,0
75181,20,135,2801,0
75182,18,149,2819,0
75185,1,6,211,0
75189,34,375,7167,0
75201,131,4003,41532,0
75202,47,764,10190,0
75203,19,199,3373,0
75204,104,2114,26833,0
75205,95,1717,21632,0
75206,121,2709,30177,0
75207,105,1483,21106,0
75208,71,1004,12427,0
75209,57,738,10445,0
75210,8,66,1299,0
75211,54,757,11379,0
75212,44,377,6021,0
75214,66,1095,12749,0
75215,33,326,5205,0
75216,28,339,4799,0
75217,58,806,14134,0
75218,60,816,11684,0
75219,108,2435,27687,0
75220,141,1692,27113,0
75221,1,3,1,0
75223,18,139,2379,0
75224,37,431,8301,0
75225,103,2724,31818,0
75226,41,491,6964,0
75227,48,483,9519,0
75228,72,893,14923,0
75229,159,2536,33065,0
75230,90,2150,22630,0
75231,97,2464,24461,0
75232,23,185,3706,0
75233,6,50,907,0
75234,153,2324,33053,0
75235,71,744,12956,0
75236,22,150,2917,0
75237,48,538,8350,0
75238,96,1121,17278,0
75240,108,2264,31758,0
75241,13,120,1565,0
75243,138,2403,32688,0
75244,112,1686,25256,0
75246,10,285,2956,0
75247,138,1502,24566,0
75248,92,1630,20040,0
75249,2,7,2,0
75251,46,910,11370,0
75252,79,1198,15604,0
75253,9,66,890,0
75254,87,1714,22903,0
75261,35,557,9623,0
75270,2,32,663,0
75275,1,4,1,0
75287,54,911,11678,0
75315,1,7,211,0
75339,1,3,1,0
75355,1,4,1,0
75374,1,7,211,0
75376,1,3,1,0
75381,1,12,211,0
75390,1,3,1,0
75401,34,328,5248,0
75402,45,511,8439,0
75403,2,6,2,0
75404,1,6,211,0
75407,14,124,2185,0
75409,10,91,1500,0
75410,4,29,634,0
75414,1,7,211,0
75416,3,19,423,0
75417,2,11,212,0
75418,26,219,3247,0
75421,1,3,1,0
75422,2,6,2,0
75424,1,8,211,0
75426,6,42,856,0
75428,9,85,1540,0
75431,2,10,212,0
75432,2,14,422,0
75436,1,6,211,0
75438,1,3,1,0
75440,12,88,1732,0
75442,11,82,1491,0
75446,2,19,432,0
75447,1,6,211,0
75452,2,9,2,0
75453,2,6,2,0
75454,15,90,1936,0
75455,57,649,9693,0
75456,1,9,211,0
75457,7,52,1118,0
75459,4,22,424,0
75460,84,1020,14713,0
75461,3,13,213,0
75462,21,141,2551,0
75470,1,3,1,0
75471,1,6,211,0
75472,3,16,423,0
75473,4,15,4,0
75474,12,147,2362,0
75482,73,754,11507,0
75486,2,12,212,0
75490,1,3,1,0
75491,3,9,3,0
75494,20,175,3021,0
75495,15,110,1925,0
75496,1,8,211,0
75497,3,15,213,0
75501,74,844,12856,0
75503,86,1428,20434,0
75504,2,13,422,0
75551,22,207,3713,0
75556,1,8,211,0
75559,4,21,214,0
75561,3,16,213,0
75563,6,41,666,0
75567,1,4,1,0
75568,2,13,212,0
75569,3,30,653,0
75570,19,141,2201,0
75571,1,8,211,0
75572,3,21,213,0
75574,1,6,211,0
75601,84,1056,12828,0
75602,38,294,5040,0
75603,16,102,1358,0
75604,97,1165,19194,0
75605,98,1318,20324,0
75606,4,20,424,0
75607,1,5,1,0
75608,2,11,212,0
75630,2,17,422,0
75631,1,7,211,0
75633,42,395,6785,0
75638,7,58,1277,0
75640,3,17,423,0
75644,28,240,4161,0
75645,5,40,845,0
75647,22,162,3253,0
75650,9,70,1289,0
75651,1,4,1,0
75652,35,277,4358,0
75653,1,12,211,0
75654,17,130,2389,0
75656,9,53,1059,0
75657,12,84,1523,0
75660,1,6,211,0
75661,1,3,1,0
75662,63,862,13662,0
75663,3,13,3,0
75668,2,11,212,0
75670,45,602,10018,0
75671,2,16,212,0
75672,19,189,3020,0
75681,2,10,212,0
75683,2,14,212,0
75684,5,25,425,0
75686,18,152,3239,0
75691,5,31,425,0
75692,6,26,236,0
75693,11,96,2171,0
75701,126,2048,28911,0
75702,84,1150,17430,0
75703,137,2462,34451,0
75704,10,74,1500,0
75706,9,78,1299,0
75707,25,219,4316,0
75708,16,94,1338,0
75709,5,20,215,0
75711,4,32,844,0
75712,1,11,211,0
75713,1,3,1,0
75750,2,13,212,0
75751,54,578,8341,0
75752,5,18,215,0
75754,6,39,846,0
75755,7,31,427,0
75756,2,10,222,0
75757,16,144,3226,0
75758,10,80,1521,0
75762,27,200,4288,0
75763,7,44,898,0
75765,8,42,428,0
75766,55,496,8691,0
75771,36,354,5680,0
75773,23,183,3264,0
75778,2,9,212,0
75783,15,119,2166,0
75785,13,110,2624,0
75789,12,69,1062,0
75790,5,54,1316,0
75791,27,201,4328,0
75792,2,15,212,0
75801,60,708,11185,0
75802,2,29,442,0
75803,12,76,1062,0
75831,9,75,1760,0
75833,8,57,1498,0
75835,23,203,3884,0
75839,4,25,634,0
75840,20,164,3053,0
75844,3,24,643,0
75845,2,12,212,0
75846,3,17,423,0
75847,1,3,1,0
75851,1,3,1,0
75853,2,6,2,0
75859,1,3,1,0
75860,8,64,1529,0
75862,8,77,1539,0
75901,88,1168,17471,0
75902,2,9,212,0
75904,72,861,13640,0
75925,2,6,2,0
75930,1,6,211,0
75931,3,20,423,0
75932,2,16,432,0
75935,42,380,7796,0
75936,1,6,211,0
75938,2,6,2,0
75939,4,17,214,0
75941,5,31,435,0
75948,9,53,1089,0
75949,6,33,426,0
75951,45,385,6747,0
75954,5,18,5,0
75956,5,44,855,0
75961,58,520,8932,0
75964,27,186,3300,0
75965,34,434,7168,0
75966,6,48,1286,0
75969,1,3,1,0
75972,13,69,1283,0
75973,1,13,431,0
75974,2,16,422,0
75975,2,6,2,0
75979,19,153,3460,0
75980,3,12,213,0
76001,44,398,6947,0
76002,21,191,3872,0
76005,4,25,634,0
76006,38,484,9045,0
76008,41,438,7702,0
76009,33,271,4524,0
76010,74,1117,16037,0
76011,130,1582,24001,0
76012,58,762,11301,0
76013,89,1383,18853,0
76014,25,289,4817,0
76015,74,1120,17296,0
76016,50,697,10825,0
76017,74,999,16078,0
76018,48,513,7528,0
76019,1,22,472,0
76020,52,535,9735,0
76021,76,1119,15326,0
76022,30,333,5946,0
76023,12,70,1282,0
76028,124,2002,27537,0
76031,33,249,4166,0
76033,70,850,11484,0
76034,85,1537,20183,0
76035,2,12,212,0
76036,29,325,6900,0
76039,45,620,8648,0
76040,61,619,9795,0
76043,14,119,2415,0
76044,6,26,216,0
76048,68,812,13444,0
76049,67,764,12301,0
76050,6,41,856,0
76051,154,3121,39174,0
76052,36,334,5598,0
76053,96,1022,15573,0
76054,44,575,8708,0
76055,2,6,2,0
76058,23,159,2804,0
76059,1,3,1,0
76060,18,158,3249,0
76063,146,2349,28620,0
76064,3,15,213,0
76065,80,874,12153,0
76066,6,35,846,0
76067,40,453,6922,0
76068,1,3,1,0
76071,2,9,212,0
76073,6,33,636,0
76078,10,72,1720,0
76082,28,260,5139,0
76084,3,12,3,0
76085,12,86,2352,0
76086,83,1163,18055,0
76087,63,726,12098,0
76088,25,190,3415,0
76092,135,2940,35697,0
76093,1,3,1,0
76101,1,6,211,0
76102,91,2255,28441,0
76103,19,171,3920,0
76104,65,1345,13784,0
76105,13,179,2424,0
76106,62,623,9790,0
76107,142,2667,33594,0
76108,48,504,7841,0
76109,76,1174,15859,0
76110,61,718,10342,0
76111,68,648,9863,0
76112,56,590,10200,0
76114,36,347,5637,0
76115,34,437,7356,0
76116,126,1816,25326,0
76117,89,919,14981,0
76118,53,401,6105,0
76119,61,565,8836,0
76120,20,151,2443,0
76123,20,170,3431,0
76124,1,3,1,0
76126,42,462,7753,0
76127,4,16,214,0
76129,1,9,1,0
76131,41,339,5423,0
76132,81,1263,18175,0
76133,59,785,12391,0
76134,15,164,3086,0
76135,48,513,8491,0
76137,73,1043,15396,0
76140,59,453,6383,0
76148,43,474,7386,0
76155,24,162,2269,0
76161,1,7,211,0
76162,1,3,1,0
76164,28,262,4162,0
76177,65,737,11945,0
76179,68,844,13864,0
76180,87,1400,19898,0
76182,39,389,6030,0
76201,82,1534,19544,0
76202,1,4,1,0
76205,77,858,13752,0
76207,34,167,1944,0
76208,29,273,6220,0
76209,18,219,4319,0
76210,56,885,10986,0
76225,2,14,422,0
76226,62,661,10033,0
76227,43,461,7565,0
76228,1,6,211,0
76230,25,191,3686,0
76233,3,9,3,0
76234,58,647,9822,0
76240,73,736,11622,0
76241,3,15,213,0
76244,80,1178,16604,0
76245,1,4,1,0
76247,22,156,3653,0
76248,94,1617,21574,0
76249,9,52,1090,0
76250,1,6,211,0
76252,10,53,1091,0
76255,9,58,1100,0
76258,18,146,2389,0
76259,4,22,634,0
76262,89,1142,15017,0
76265,2,10,212,0
76266,21,173,2582,0
76270,1,3,1,0
76271,4,22,455,0
76272,3,19,633,0
76273,18,119,2359,0
76301,70,860,11985,0
76302,39,252,4350,0
76305,7,42,857,0
76306,24,200,3317,0
76307,3,25,633,0
76308,87,1244,19234,0
76309,17,128,2578,0
76310,30,291,4983,0
76311,3,14,213,0
76351,3,22,433,0
76354,13,93,1764,0
76360,3,14,213,0
76365,5,36,855,0
76366,3,23,423,0
76367,15,135,3246,0
76371,2,11,212,0
76372,1,3,1,0
76374,5,45,855,0
76380,9,59,1499,0
76384,29,244,4520,0
76389,2,10,212,0
76401,80,970,15017,0
76424,22,231,4303,0
